Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-1.64432847,-1.3921752,-1.66993499,-8.94342613,-11.6074209,-14.5931892,-11.6367474,-10.5945034,-4.83957005,-11.807766,-11.6784973,-10.5609388,5.94731188,-3.18783903,-6.54138327,-11.8676624,-14.0945568,-8.62942505,-9.8986702,-12.8993425,-18.5581741,-10.2206764,-7.75732517,-7.61246586,-7.31591845,-9.02750015,-8.52134418
-8.28398132,-7.78191948,-7.27879333,-17.9898701,9.38390064,-2.43691564,9.50471878,7.33258438,-7.16045523,-6.2119627,-8.28401947,-6.15827513,-7.13469839,-4.06728745,-20.871006,-12.1576118,-11.0350513,-9.66849232,-10.8651447,-9.28689957,-13.0493536,-7.96162367,-6.61695814,-15.5349169,-14.9066772,-12.7671175,-12.2692032
-5.68769455,-5.71706581,-4.37819767,-14.5566826,-11.4945927,-16.717411,-11.1294184,-9.90876007,-8.31874084,-13.5794945,-11.0287971,-12.250452,7.47520161,7.05584717,-4.56349516,-13.7179947,-16.2965488,-9.07098484,-13.1530123,-14.0811996,-20.2095776,-11.8935928,-12.5021982,-12.9815912,-12.1785555,-13.3240833,-12.8605814
-6.03884172,-5.55762768,-5.71463585,-7.94359875,-13.6862707,-15.1289997,-13.291296,-10.6876698,-4.85095882,-11.393775,-9.88296986,-8.40001488,5.09198332,0.603165984,-6.16430283,-8.4650116,-13.0955076,-7.40886021,-10.1373072,-11.4906511,-19.4091377,-11.3584146,-10.4775143,-10.6107435,-9.9607172,-12.2918777,-11.9473858
-3.01629186,-2.63524294,-3.85086584,-9.85646152,-9.93536377,-16.9385395,-9.46329594,-7.35303259,-5.94006014,-11.846796,-11.0724859,-9.40052795,3.91258097,0.750636935,-7.02852058,-12.7053986,-13.0489969,-8.99422169,-12.4670811,-14.0247231,-18.7707863,-9.65138912,-10.0374031,-9.09188366,-8.93204784,-10.0870123,-9.65696907
-10.5048103,-9.78664875,-9.64882374,-16.1601086,-10.666996,-8.7114706,-10.7494001,-15.6471987,-12.3962498,-15.0703993,-12.4998732,-11.777319,-17.7105865,-12.5868406,-14.1266813,-11.8105278,-13.1416674,-14.76791,-7.44769049,-10.0274935,-8.48570919,-10.9271297,-9.21440601,10.5758057,10.0965719,5.60063457,5.79269838
-10.1472702,-9.30594826,-7.04814959,-12.9601345,11.3883839,-3.28480792,11.4933472,8.47253036,-13.5804081,-9.66698074,-10.5243502,-8.5873003,-6.85712194,-6.2824378,-23.4888496,-5.74120998,-7.46723509,-8.39128304,-6.62424803,-9.41133022,-10.4424839,-8.21956062,-0.642132699,-10.1345091,-9.92739773,-6.55228519,-6.13428593
-10.3752966,-9.81204128,-10.4640779,-15.4202337,-9.5763998,-10.7001915,-9.46229839,-12.3166666,-8.60833836,-14.3042593,-13.6525993,-12.185565,-16.7729721,-12.5202646,-8.02570343,-11.6535587,-14.7622156,-15.3682356,-14.0629148,-10.3752518,-10.4958649,-12.6395855,-12.8969479,12.2011623,11.6863518,4.95193386,4.92824507
-28.8947124,-27.1572456,-25.0485611,-24.5072613,-14.656435,-15.3662491,-13.9800625,-12.2171774,-23.9820824,-13.5731382,-11.9539976,-9.10852814,-18.4003296,-10.7438774,-23.4041481,-7.83570862,-5.97059393,9.50743961,-11.9125729,-13.1088409,-15.1811142,-14.4075689,-8.61056232,-32.2088661,-31.1213398,-27.9228382,-26.7646275
-3.56708479,-3.67256522,-3.97582197,-10.284606,-12.2237978,-15.2225313,-12.3794241,-11.824667,-6.82660675,-10.7032108,-12.0533075,-10.2506676,9.12436962,-3.38603926,-8.43168926,-13.719141,-15.0946455,-6.81469059,-11.2572784,-12.1126099,-18.7199287,-12.1386051,-8.07959175,-12.0302372,-11.298893,-12.4680529,-12.2314816
-10.8611069,-10.0913506,-8.61558247,-13.6184034,5.84917545,-2.42853427,6.02124071,4.23410702,-2.11408424,-5.40568209,-7.66717625,-7.20225143,-9.28830338,-9.24768353,-23.8017159,-12.6191607,-11.8491278,-9.76414299,-11.05231,-7.98916245,-13.9650049,-9.67876434,-3.96135521,-18.0438576,-17.2032108,-11.9527388,-11.5869465
-8.63777637,-7.92754221,-6.89460802,-14.8126259,5.80678701,-4.48544407,5.7282486,4.58502245,-1.57587981,-7.78355789,-7.9778614,-7.00173616,-11.0588131,-9.73346519,-21.6744785,-9.99641037,-10.526041,-10.1324673,-9.69225597,-8.62487221,-13.0697803,-7.73335743,-3.38514233,-14.5278635,-13.7905607,-11.5569496,-11.4349251
-7.29542685,-6.82247877,-8.06000233,-19.928318,-13.1524181,-17.7544956,-13.1876774,-10.1806498,-11.4267759,-17.1423035,-12.8937349,-8.89079189,-16.3272495,-9.88644028,-23.598877,-14.921752,-7.98959017,-9.26558304,-4.56671286,-7.51458311,-15.1884727,7.6738658,-2.23530889,-13.0249033,-12.3165989,-15.4038286,-15.0974646
-5.83391905,-5.47818661,-5.43512392,-10.6773891,-10.0568466,-13.6910934,-10.0176125,-8.92869949,-5.41512108,-12.1748571,-11.0657368,-12.0454683,5.13715792,-0.116067193,-4.65204144,-10.6791067,-13.559473,-8.06121445,-10.3715467,-9.89729309,-18.1231022,-10.785265,-7.67670202,-7.49617004,-7.38023186,-11.44345,-10.8945189
-14.2647943,-13.2500753,-11.3103151,-17.2791233,-12.0820503,-17.6422844,-11.7203932,-8.69004726,-14.8413916,-18.0916405,-11.0999155,-6.97547197,-22.5316772,-8.29859257,-23.3794136,-14.0264482,-5.06040525,-9.22448349,-4.7399931,-7.49684429,-12.5447702,-1.84764147,7.3323164,-11.7301493,-11.2766819,-15.6445904,-15.1957502
-6.04934502,-5.60615635,-6.05077648,-13.6593685,-6.6759758,-5.62089157,-6.87202358,-11.9022608,-5.23214293,-10.7296743,-12.2210808,-10.2120018,-10.7082901,-9.37706661,-10.1649399,-9.7268343,-12.3823042,-13.2303085,-12.8597631,-10.8076077,-13.401123,-11.4450188,-12.4490356,9.34700489,8.90769196,6.74903727,6.75727892
-5.88898849,-5.6966629,-5.2734313,-10.6349354,-5.77022552,-9.25019073,-5.61777973,-4.65265226,-4.63585806,-4.62236929,-4.43692684,8.8150692,-9.96273994,-5.89801598,-20.463562,-12.5617666,-11.9603233,-9.18863297,-11.2824497,-13.0876465,-14.6187372,-9.12711143,-4.75356197,-17.2627907,-16.2724934,-13.2834311,-13.1614494
-10.0277662,-9.76731586,-10.8796368,-18.8425655,-9.26373196,-16.5101395,-9.0623312,-8.80744648,-15.4341526,-14.2824125,-13.5405579,-10.6623859,-12.7929583,-7.13476515,-9.92736435,-12.700345,-17.9652653,-13.3221769,-16.6067505,-12.7922487,-6.15400791,-17.6070194,-14.2448168,10.7449865,10.265666,-2.33849549,-2.16755676
-17.2275105,-15.4390421,-13.6217852,-13.8289633,5.61497593,-7.47028732,5.57930422,7.19498348,-6.63396263,-11.7487869,-11.7419872,-10.6237745,-13.7571735,-12.8703251,-28.3203163,-12.9132509,-10.7596035,-8.44280624,-11.6221466,-3.88619804,-16.8705597,-6.73475075,-2.43520498,-16.7387047,-16.1477337,-16.5423203,-15.6433496
-8.00671577,-7.23437548,-6.81751966,-12.5694122,-11.6905766,-7.74718094,-11.5621624,-17.1226425,-5.69665861,-14.3909674,-11.3424435,-11.2413788,-13.5717602,-10.9807129,-13.7648077,-10.7256298,-10.3319864,-12.8584805,-5.78061485,-9.96679115,-12.9587803,-7.58648252,-6.40631819,8.21113205,7.81778812,4.5380764,4.58400631
-31.2637711,-29.648695,-27.7000446,-24.8672237,-11.7970638,-16.4763432,-11.223628,-8.6126709,-23.3326187,-12.9533567,-12.6698637,-10.3789263,-20.5061817,-8.5337429,-20.5842171,-11.1211624,-5.63760662,9.00662804,-12.6651707,-12.2952805,-15.8601513,-11.4892359,-9.92942715,-32.4986687,-31.2972851,-29.4584293,-28.4174576
-10.6039343,-9.88263416,-9.70350361,-14.9793062,6.84771204,-5.16018915,6.90115309,6.45646954,-3.8178103,-7.24198294,-7.32930183,-6.85456133,-9.85844612,-9.08965111,-24.574234,-10.4983568,-11.6718121,-10.0102406,-12.0705996,-8.38217449,-13.6079035,-9.2547617,-4.85191441,-15.7110453,-14.7907286,-15.9389668,-15.6722031
-3.25433874,-3.05843353,-2.58393621,-12.5289164,-6.12001467,-13.8551741,-5.97719765,-4.57246017,6.75202513,-8.36201954,-9.21710396,-8.74350548,-6.99233007,-7.59411049,-17.0045414,-13.2155638,-11.6522646,-11.2081203,-11.6874857,-10.259059,-18.5404091,-8.34371376,-7.03837347,-4.73062611,-4.66476536,-8.08490181,-8.22113037
-12.9926624,-12.2483416,-14.3450928,-5.73629665,-17.1717167,-17.4557552,-17.1926498,-14.0053368,-5.91888237,-12.4625368,-11.8143129,-12.1744404,-5.54857826,-5.70600748,7.46295834,-13.4154396,-15.7244473,-10.8638935,-16.5510387,-10.5166426,-20.8451538,-14.5713921,-14.9199352,-11.6034632,-10.9540939,-12.4135418,-12.1369877
-2.93862844,-2.56888652,8.93818665,-5.89638901,-12.3719196,-13.1272211,-12.0512896,-13.4538326,-13.9241037,-19.2061367,-11.5224228,-10.9706182,-13.5199461,-11.3775959,-16.9814682,-12.4158401,-14.7639132,-12.5245724,-10.5421219,-14.7917604,-13.2013578,-10.7501097,-7.47143316,-5.00801039,-4.72547388,-2.45754337,-2.22791052
-18.0786057,-16.8639393,-15.6376686,-20.8344097,-13.8729239,-20.7272778,-13.5597429,-10.9167843,-20.6100044,-11.9169254,-10.2810221,-9.64424324,-16.5035706,-9.96427727,-28.3698635,-8.90540695,-7.81590652,-6.61546993,11.946888,-10.5003166,-14.8144236,-11.8034382,-8.40575123,-15.7736073,-15.7310829,-22.338665,-21.868042
-7.03696442,-6.70581818,-5.7785449,-13.3052502,6.36973667,-6.53307915,6.19196129,5.72466421,-5.44131327,-8.25147629,-8.79231262,-7.2840271,-9.37343788,-10.7902479,-22.6663322,-10.8658543,-11.106637,-10.9820423,-10.9270878,-10.0244637,-12.4546137,-7.99643898,-5.83776093,-12.1607361,-11.7190256,-13.1590309,-12.7887945
-1.32137251,-1.12463903,8.75820446,-7.29255342,-11.3307114,-13.4900255,-11.2170601,-12.7998199,-10.4791822,-17.1558533,-11.0520697,-10.0355244,-5.29549885,-4.1498127,-14.475317,-10.5877972,-12.6616249,-12.8977957,-10.7990341,-15.7780504,-16.5129051,-9.53293228,-10.5332518,-6.22417164,-6.22204781,-4.62791348,-4.33703184
-2.3277936,-2.10478354,-2.32810998,-9.18134403,-12.1800594,-13.5484152,-12.0903721,-11.5685453,-4.18658638,-11.3564844,-11.4358807,-10.7589397,5.34790325,-4.69863319,-5.78894901,-11.5010948,-14.2411118,-8.0038538,-10.5711994,-11.3799372,-18.4784641,-10.5057497,-7.67684698,-7.29167128,-7.13034296,-8.50430679,-8.09035301
-5.63329506,-4.96243954,7.37803078,-8.36066437,-8.6200819,-7.47654438,-8.51299381,-12.9852781,-6.32752991,-14.611887,-11.23594,-10.159833,-6.64684296,-6.26357079,-14.8476038,-9.78838825,-12.5869608,-10.894846,-7.18108463,-10.8160076,-15.807004,-8.36301994,-6.05830812,-3.13483453,-3.12531948,-1.17242563,-0.987247348
6.81400776,6.27163887,8.75864601,-5.88053131,-10.4497185,-17.1107674,-10.3982248,-8.34623528,-11.5851097,-16.420393,-9.87539959,-9.31847572,-6.34153461,-6.15581799,-14.8155966,-9.03389072,-12.5909786,-13.5197868,-12.1664,-16.3273296,-16.0187664,-9.99696541,-13.1690512,-5.11460543,-5.16778278,-7.36912489,-6.86734295
-9.40874481,-8.73113346,-8.55751038,-14.3946714,9.13014507,-5.66017962,9.03609371,8.04083443,-7.12648249,-9.09745216,-9.9887743,-7.8473196,-10.770833,-9.3760767,-24.2258377,-12.8103189,-10.6187925,-10.8217354,-11.7121296,-10.2761879,-14.0677376,-8.43389702,-4.8163991,-13.3611431,-12.858139,-12.6110506,-12.4538689
0.147300273,0.289584726,-0.0374078937,-10.1513815,-8.12161541,-7.76299286,-8.1060276,-9.20122147,-4.24510479,-15.1660175,-12.6731787,-12.045866,-10.56427,-9.03149223,-12.1635494,-12.4899111,-11.151783,-13.8257523,-7.36250877,-11.2895517,-13.5514421,-6.59912777,-8.10647392,6.34128046,5.48298693,4.33083057,4.44152069
-3.43341208,-3.01345706,-4.94828033,-7.18285131,-12.5723248,-18.4615517,-12.3421812,-7.92508841,7.26748514,-10.7264223,-9.41313648,-9.58136654,-8.43612957,-10.3948917,-13.2856073,-11.9346256,-10.2861662,-10.6545076,-9.82366467,-11.1321144,-18.2452469,-9.42595291,-5.04496431,-3.85561466,-3.63387394,-13.0523539,-12.5536919
7.11535263,6.63286161,8.11705589,-3.89899206,-11.7286882,-19.5452309,-11.4144268,-8.08278465,-8.92254066,-16.5946331,-10.1654062,-8.79050636,-7.46591091,-5.47136354,-12.9066505,-10.2504215,-12.3449974,-14.3907709,-13.4831266,-16.8928337,-16.751236,-8.96743298,-13.4723577,-5.50030708,-5.66854286,-7.55635357,-7.13703108
-17.5615578,-16.0334644,-14.2671995,-22.4278774,-6.60458231,-14.8294048,-6.78340769,-7.5233264,-26.759491,-18.3822918,-12.0138092,-11.7879457,-19.3410645,-15.2752075,-27.5062904,-5.91955423,-6.75654888,-11.7221498,4.6084013,-10.9116192,1.96176445,-9.07445145,-6.28062153,-14.2373676,-13.9361649,-9.82625198,-9.47292709
-6.92435169,-7.12137461,-5.74696302,-9.08178997,-7.22052717,-10.9652529,-7.1898818,-5.89384699,-6.15774488,-6.3737793,12.2472658,-5.9120841,-6.65996456,-4.10302448,-21.9598484,-12.9916115,-11.075758,-8.11150932,-11.9155626,-10.7189245,-12.5631371,-11.3057137,-5.79722261,-17.2589474,-16.5443287,-14.4818897,-14.0051556
-9.32581997,-8.68009758,-9.76495457,-10.9472799,-8.31132984,-12.8152323,-7.75674677,-5.29151535,-4.37883711,-3.39012623,-5.39258575,8.46983242,-7.84197235,-4.03023338,-21.232235,-12.3695459,-11.7838116,-8.15633965,-13.8001394,-13.3931398,-14.9589462,-10.4678211,-4.24940777,-15.3131762,-14.9343567,-15.8691254,-15.2567787
-8.65678596,-8.23216152,-8.79290771,-15.1369934,-10.5683556,-8.91224384,-10.4857769,-15.8726158,-9.26733208,-14.0217915,-13.1655426,-11.7920837,-15.7204914,-11.1058702,-12.7988291,-11.0144377,-13.1805944,-14.2882681,-9.63719082,-10.3540087,-10.9071293,-11.2370291,-10.761837,12.476799,11.734355,7.35904408,7.36887407
-5.20835257,-4.88845778,-6.56893587,-8.16757679,-10.1358547,-16.4478378,-10.0686493,-7.49924755,-4.09465504,-14.7753429,-10.2709579,-11.2430029,-15.3038177,-10.7825813,-10.6729994,-12.9783707,-11.7457504,-14.4094095,-13.8107891,-11.4317474,-11.0338612,-11.027194,-9.97352886,8.83242226,8.37226009,-2.78302908,-2.52063847
-8.59257221,-8.1251688,-8.35076237,-7.55619812,-14.984479,-18.3441105,-15.2601442,-13.49055,-9.83548832,-12.5638323,-12.5721388,-10.756258,5.87755156,-2.42623878,-5.26791811,-15.4299145,-16.4212837,-9.10810757,-14.1055202,-12.1783218,-20.0484352,-13.0149994,-11.4929943,-12.4660368,-11.8634386,-13.4699116,-13.1822309
-3.77515745,-3.56273437,-4.72807503,-11.7631502,-9.52005672,-13.1462765,-9.38451767,-9.27082443,-6.28310299,-13.9677362,-11.633832,-11.2940474,-12.7142906,-11.4220705,-10.7467251,-13.2720108,-14.1881199,-12.2099886,-10.360939,-10.9796276,-8.7276907,-11.1364241,-9.16584682,11.5704842,10.7884569,4.7658782,4.73670626
-8.94716072,-8.66130638,-8.84002304,-16.4433918,8.7817049,-4.12981653,8.66940117,7.36767006,-4.44805098,-5.37312126,-6.54269648,-7.08304214,-6.52784348,-6.49549341,-21.6622143,-14.9329662,-10.8841639,-9.37166023,-12.2576361,-9.41669559,-13.9096413,-8.86075306,-6.7155323,-17.2208118,-16.4098282,-14.4388428,-13.9793234
-10.7336626,-9.74703407,-9.14190578,-17.0478249,-12.6627579,-18.0467396,-12.5468712,-10.5649786,-17.0429344,-14.8169537,-8.9895277,-8.04076862,-21.0206738,-12.8215923,-22.2910461,-12.1152191,-8.66120625,-10.6959095,-9.30044174,-9.77698994,-10.4255772,-6.08909845,9.21658039,-8.95366859,-9.00513172,-10.0175095,-9.36121082
5.95329475,5.57720232,5.78031588,-4.54946613,-9.03603268,-17.4676743,-9.10641193,-5.1220808,-3.87896037,-13.488842,-7.29740334,-10.1542511,-0.961299837,-3.61030912,-13.2147179,-9.31556892,-13.2481966,-10.8673363,-11.7779312,-14.0957289,-16.768301,-9.96666527,-9.37145996,-4.84808207,-4.92351627,-9.2264328,-8.85105133
-3.24121022,-2.88314414,10.2264385,-6.51367855,-10.6776476,-12.603693,-10.4747868,-12.8345985,-7.77620506,-17.1831493,-10.4940929,-9.556077,-6.76581192,-5.60787392,-12.4094362,-8.79410839,-12.7728567,-12.8343058,-11.2412233,-15.7397423,-15.990344,-9.1064291,-10.6577721,-5.56253815,-5.50443268,-3.9282167,-3.63206387
-21.4795685,-20.6749115,-19.411602,-10.5916014,-13.8258905,-19.1710339,-13.8447151,-11.5335531,-16.9519577,-12.8142853,-12.1339235,-14.5137939,-26.1171055,-20.9352093,-22.1791706,-14.9229174,-6.36908388,-10.1337452,-9.37457085,9.45509052,-14.753891,-10.0874758,-12.0055704,-24.1852779,-23.5133171,-24.8168964,-24.1150932
-1.01344812,-0.760610104,-1.42360771,-7.71219015,-7.70191717,-14.191802,-7.79177237,-6.97729826,-4.13648176,-10.2890053,-9.84303379,-10.0496235,5.71319103,-4.88783264,-9.154109,-11.2478456,-12.6129026,-8.95385647,-10.1127996,-12.7297964,-17.0210915,-8.76089191,-8.86177349,-6.51303625,-6.66251707,-8.74347115,-8.60497189
-14.0670109,-13.1684694,-11.2625895,-16.761467,-7.93435669,-13.3246784,-8.08454895,-8.29500771,-26.8104858,-18.7724876,-10.5909328,-10.6215448,-20.504406,-15.3349285,-21.4981461,-7.71546221,-10.1786385,-12.0774202,-2.9144609,-11.7538643,6.86759949,-9.55976677,-6.71310568,-4.55356455,-4.42175531,-7.45464945,-7.09949017
-3.48696852,-3.06744909,-4.47894859,12.9604883,-13.678772,-21.1038189,-13.6769056,-8.22957706,-14.4213657,-19.595171,-8.59304333,-10.0423193,-19.7199898,-18.4032059,-10.0959339,-10.8023787,-10.2092609,-14.7098188,-13.9299793,-16.0114098,-13.4141989,-9.82606888,-14.3618889,-9.98227978,-9.62930679,-16.6827412,-16.2977352
-19.9666481,-18.8971977,-16.820055,-19.4213028,-8.72331715,-11.3338661,-8.83308029,-14.332716,-31.0625248,-21.5387993,-12.6669207,-10.9867754,-22.787672,-17.7939358,-26.658617,-6.1008215,-8.29134178,-11.0147285,-8.91135883,-13.4539766,9.60881329,-9.04542542,-9.78722858,-14.419549,-13.8995142,-6.01241636,-5.54433775
-4.75148439,-4.50478315,-3.13948584,-10.9081039,6.04231834,-4.27370882,6.15450573,5.19808054,-12.224576,-10.4637184,-10.780757,-9.92275906,-7.91535473,-9.18317127,-19.1349583,-7.17549324,-6.66945314,-9.19007969,-2.71076941,-7.88025236,-10.2102242,-5.36738682,-2.11910486,-6.98371315,-6.83781958,-9.6812048,-9.13241863
-20.303339,-19.0720119,-14.502306,-16.8533573,-6.87492228,-14.7208338,-6.47352171,-7.79336882,-26.9158325,-19.6655903,-14.1987934,-11.499795,-26.1758671,-17.5749111,-23.5803795,9.29761124,-5.2397995,-9.29563618,-12.9739552,-15.2092237,-6.05207014,-10.7100534,-14.6155462,-22.4111691,-21.803545,-15.236064,-14.3116493
-3.56250858,-3.8697021,-3.7246213,-7.53757572,-6.64336205,-11.5358429,-6.7231369,-4.51810455,-8.27219486,-9.416502,11.0421314,-4.52945137,-8.91693306,-5.35924959,-23.1709862,-10.2634125,-9.54958153,-9.37415504,-10.1248159,-11.6641455,-11.8650112,-8.92795467,-8.09042931,-15.1747179,-14.521102,-18.3030396,-17.8130436
-12.3497353,-11.4654665,-12.4393749,-4.90894222,-14.377943,-17.2633076,-14.0161104,-10.9640827,-8.98034096,-13.7502193,-11.8046026,-10.8825855,-6.46071625,-5.13482332,7.3688364,-13.2310705,-13.4284,-10.2621288,-13.4350147,-11.6838045,-19.100956,-11.3343458,-12.4482555,-10.8945312,-10.1097622,-14.8795166,-14.762826
-10.1271458,-9.60704231,-9.93189716,-14.9364614,7.92454243,-6.09583378,7.86367846,7.45904112,-5.11907101,-7.0522666,-9.77441311,-7.18411779,-8.08639431,-7.69634295,-24.4166718,-13.5172281,-10.3187132,-10.7627602,-10.0407,-9.60953808,-15.435956,-8.46730518,-2.99946713,-15.3897276,-14.6381092,-14.2444448,-13.8274431
-14.9439211,-13.9381466,-11.452136,-17.6652355,-8.09255505,-11.8812761,-8.37846851,-9.815979,-27.4792595,-20.5985184,-11.9458055,-10.7891817,-22.9317703,-18.7144222,-27.3276119,-6.7621851,-10.1451931,-13.1092958,-2.03915286,-11.9671984,7.23940516,-8.96617508,-6.23145819,-11.7900009,-11.2013483,-8.18690014,-7.85211611
-0.523725152,-0.402190745,-1.70290995,-4.05913925,-11.3452053,-15.7818298,-11.2493334,-8.22759914,-1.72506106,-13.901063,-12.1912079,-11.9293203,-7.11227894,-6.17862225,-6.2847538,-9.95846939,-13.897377,-12.487772,-11.8896704,-11.5428972,-16.4975109,-11.4893808,-9.196558,1.72942328,1.49657023,-4.87375593,-4.59822941
-12.9549046,-12.3162622,-13.3491125,-15.7721462,-9.07330132,-18.7162151,-8.58340836,-7.58709574,-15.3521128,-13.8306332,-13.7314272,-10.5574675,-17.8267784,-13.1154938,-11.5127249,-13.7681627,-17.6997433,-14.6373711,-17.9233952,-13.0817671,-5.51591206,-16.580246,-13.6129885,11.140666,10.5984325,-7.20317411,-6.81317616
-22.0564022,-21.4424992,-18.964222,-12.7826586,-12.6540537,-18.4158268,-12.5407372,-10.3160028,-20.1174774,-19.0597782,-12.6969461,-12.5122623,-30.8025551,-20.5933056,-20.5745125,-9.82148457,10.9215927,-6.73899746,-15.642375,-7.64111423,-12.5076056,-8.77823162,-14.5883799,-27.012991,-26.5582066,-23.754467,-23.0160828
-9.00071335,-8.69096279,-9.55738831,-13.6945944,-8.09104443,-9.00595188,-7.72695541,-7.85897446,-3.34962726,7.80495358,-5.52163363,-2.3088789,-6.79852962,-7.19496489,-20.3775787,-14.4132557,-12.757616,-8.81281757,-11.637517,-10.2745466,-14.7006645,-12.5793304,-7.02250576,-16.5626431,-16.0220776,-11.2390938,-11.0710793
-1.73373115,-1.47125769,10.6312733,-7.56434631,-10.9052448,-12.3593817,-10.805584,-13.0249128,-10.3928452,-16.9213181,-10.0842972,-9.24529934,-4.38834,-3.27723622,-12.4250317,-11.5003376,-12.3269711,-12.6585951,-10.2534294,-15.6907444,-16.0578823,-8.11966991,-10.2223749,-6.91542578,-6.90167761,-5.44489717,-5.09828281
-7.91284752,-7.45701361,-9.30658627,-12.5064659,7.16222954,-4.28352594,7.09562159,7.12689638,-9.20150185,-7.08423567,-8.95904732,-6.2273469,-8.36742496,-8.60096073,-16.3186073,-12.1485329,-9.24102974,-10.2984324,-11.5639496,-10.7310581,-13.6473331,-7.63583088,-9.56508923,-8.57186031,-8.49951649,-11.7179985,-11.3258162
-11.4374275,-11.0009623,-11.4758148,-20.1224957,-11.0658312,-18.8811607,-10.9714661,-8.86783218,-15.3783007,-15.6657124,-11.2598886,-10.9022999,-16.4154797,-10.4754391,-13.4309559,-12.3063936,-17.0100212,-13.0570164,-12.3756924,-12.1553164,-7.03360033,-14.3098745,-11.2019138,13.1018953,12.5946569,-5.1354785,-4.92595196
-0.317765385,-0.115520522,10.8816338,-5.96183395,-12.5943995,-12.1631374,-12.4301338,-13.931838,-10.1457939,-17.4581356,-10.9226713,-10.7801952,-7.00444746,-6.18823338,-15.0362196,-9.82007599,-12.1995344,-11.876564,-7.27863503,-14.5361166,-17.0007915,-9.3066597,-6.96658278,-8.05711842,-7.71400166,-7.06398964,-6.67652416
-10.8661118,-10.2978973,-12.0623369,-15.3485432,-11.0539827,-19.5911846,-10.6038332,-8.85181522,-11.522336,-15.3988371,-13.1988802,-10.0408878,-16.6950512,-11.1352682,-8.80805683,-14.0504475,-16.6958637,-14.7291155,-16.295433,-13.896945,-5.84064007,-16.9777145,-14.0819426,10.8728724,10.4872217,-4.96717644,-4.6072197
-1.84127998,-1.57673359,8.38805103,-7.1227932,-11.4523649,-13.4151058,-11.3378487,-12.9389095,-10.6027803,-17.2610779,-11.0305557,-10.2297068,-6.28282309,-4.65660954,-13.6893444,-10.2122355,-12.7138214,-12.9331751,-11.3370914,-15.8151598,-16.5438595,-9.55789757,-11.1201239,-6.26331902,-6.2561698,-4.51517344,-4.23288059
-4.6469121,-4.48959684,-6.72563028,-3.60350585,-9.27221489,-12.8460989,-9.00614548,-7.09013939,8.21730328,-9.23369408,-10.3196507,-8.06254482,-8.57593918,-8.82152176,-6.11571789,-9.88312149,-11.5154619,-12.159668,-12.1747189,-9.27805424,-16.410183,-12.1117334,-9.18444347,-5.3345871,-5.03168249,-6.76821566,-6.88463497
-3.24996591,-3.07785439,-1.39336145,-10.3609705,-5.85088396,-9.95137787,-5.98149109,-6.00074673,2.00706601,-10.0574217,-9.9959507,-9.31993771,-6.28554153,-7.7514348,-13.495574,-10.8537474,-11.403944,-9.77579784,-9.3228159,-10.2457905,-16.462328,-8.22119999,-5.89316511,-5.36301899,-5.09790707,-6.65547991,-6.62371731
-7.07564354,-6.52912807,-5.74230385,-12.1211891,8.44576931,-5.40798807,8.44289017,7.94146681,-11.2337446,-9.97350025,-9.92984295,-8.72762012,-4.27409029,-5.19603968,-17.5952511,-7.46009827,-7.28221607,-8.71767235,-5.02229166,-8.94279766,-10.9153328,-6.95655775,-2.23606634,-8.73328495,-8.51521683,-12.4857073,-12.2075396
-9.32739353,-8.85671902,-10.3369417,-18.3082256,-12.3580065,-16.9010925,-12.43645,-10.3024387,-10.9813938,-7.62108898,-10.6649075,-11.1306667,-10.9349375,-8.70561504,-12.200099,-13.1816874,-17.7574921,-11.2153063,-12.8630819,-9.94015026,-11.2266769,-14.0203218,-11.2560787,8.26659107,7.88881445,-5.07307529,-4.87964153
-12.1950083,-11.721364,-13.5650759,-24.6547127,-13.0673265,-21.319149,-12.3665781,-9.77538204,-16.8768845,-20.5025234,-11.8553562,-8.62792397,-19.644783,-6.96316671,-19.6352634,-14.8751717,-10.8227158,-9.8700304,-12.946928,-11.6222925,-12.8771048,-0.108106732,5.06756735,-17.0460224,-16.2723618,-19.6260071,-19.1166553
-23.9926758,-22.6974716,-21.6070023,-14.4515924,-10.8084717,-12.8819914,-10.9448252,-10.730154,-8.50680351,-9.93607903,-11.3960409,-16.0069809,-20.9717159,-16.5611038,-21.7860336,-16.6110344,-5.68303013,-8.14257908,-6.33216238,14.8899651,-17.9324532,-9.64980125,-6.14097786,-21.3595047,-20.7698994,-23.4419689,-22.6261616
