Pearson Correlation Coefficient,Spearman Correlation Coefficient,Kendall Correlation Coefficient,Partial Correlation Coefficient,Anderson-Darling Test,Shapiro-Wilk Test of Normality,Kolmogorov-Smirnov Test for Normality,Lilliefors Test,Kolmogorov-Smirnov Test,Kolmogorov-Smirnov Test for Uniform distribution,Kolmogorov-Smirnov Test for Gamma distribution,Kolmogorov-Smirnov Test for Exponential distribution,Chi-square Independence Test,Fisher Exact Test,Mantel-Haenszel Test,Mean,Median,Mode,Range,Quartile,Standard Deviation,Skewness,Kurtosis,Mood Variance Test,Levene Test,Bartlett Test,F-Test for Variance
-8.9119072,-8.29898643,-8.30202007,-14.766037,-9.63105679,-14.6711254,-9.30459499,-7.93097115,-12.183136,-15.95539,-14.0174227,-12.4824276,-17.8344727,-11.6138172,-11.8869991,-12.1992922,-14.2085295,-16.2029877,-7.28491545,-10.7081089,-8.80394173,-12.1403904,-8.90839577,11.4415579,11.0756149,-6.87174559,-6.55597353
-4.43623114,-4.04738235,-5.55043411,-4.89944267,-13.6212168,-19.3587856,-13.3881226,-9.60628128,-8.73257351,-15.715682,-11.1817589,-10.9207602,-5.36096573,-4.08399248,4.22924757,-13.4597788,-13.1887207,-12.2148771,-13.8901911,-15.3133612,-18.5721092,-10.1592388,-15.3603249,-7.45857906,-7.5448699,-10.7567492,-10.462121
-6.62782907,-6.12881184,-7.31899548,-10.3495646,-12.612134,-12.1444864,-12.6810951,-14.7757616,-8.83136082,-14.1175661,-11.0142088,-11.0574331,-16.0390091,-14.5886774,-6.35112524,-12.399765,-15.5794077,-13.4460268,-15.5451269,-11.7126875,-10.8894711,-12.6592474,-11.6176462,11.5630493,11.0562391,3.75221539,3.83792663
-4.51606464,-4.25386095,-4.15989208,-7.748528,-10.040988,-12.8023596,-10.0059366,-9.77679157,-2.83735895,-9.26276302,-10.4424353,-11.2615604,6.72278929,-4.9029355,-9.59752369,-11.3113537,-13.639246,-6.87379074,-9.48908997,-9.66361332,-18.3636112,-9.82876587,-8.26234722,-10.2768173,-10.0511427,-12.4895725,-12.1726103
-10.7014055,-10.306921,-11.6637611,-16.3955364,-11.1611252,-7.69111824,-11.3029852,-17.3300838,-11.4462786,-5.4374342,-11.6632872,-10.8219643,-12.0573254,-11.0650158,-12.5273809,-13.3649006,-15.8325109,-11.5306454,-13.1306086,-9.231637,-9.64958191,-14.1770096,-11.6372414,9.4349699,8.84910297,6.06121254,6.28250885
6.90135574,6.44474888,6.81600332,-3.73718572,-12.6476917,-17.0978317,-12.4737616,-9.29947948,-6.38392591,-15.2954178,-9.57007504,-9.50591564,-5.16416311,-4.30815411,-10.027317,-10.7651634,-11.9736929,-12.3270006,-7.44377422,-13.0317421,-16.2601662,-8.90790558,-9.73095036,-3.27632594,-3.10990143,-11.6857357,-11.1722431
-11.1976662,-10.3219986,-11.647788,-5.33225155,-13.612031,-12.3921776,-13.9095068,-13.0620966,-4.10974216,-11.8153162,-12.2024269,-12.630928,-5.60824871,-2.79296303,7.70871401,-11.2443571,-14.679966,-9.58099174,-13.2989788,-9.12300491,-19.2472553,-12.7498255,-11.1585026,-10.7158327,-9.92438412,-11.6158028,-11.247056
-13.0255461,-12.3606825,-12.6550245,-15.6384602,-8.9085331,-16.5420475,-8.70906258,-7.94480991,-12.1082211,-15.2030878,-13.7724447,-12.0466785,-17.9141903,-13.7008047,-12.1711016,-13.2298775,-13.943862,-16.3056602,-12.9662695,-11.9613724,-7.49228954,-12.781642,-12.3334475,13.8929873,13.3040304,-3.19057631,-3.13176727
-6.55193853,-6.3085475,-6.9420085,-9.91391182,-14.1003685,-16.6175537,-14.3911791,-13.2798386,-6.80533791,-10.1482344,-11.7740049,-9.94893742,10.780098,-1.57367229,-7.93339777,-14.5876884,-15.1511126,-7.85299158,-13.2270813,-12.519927,-19.6059113,-13.2313404,-9.37494087,-13.9374447,-13.2691841,-12.7793674,-12.5499935
-21.8428402,-21.1847248,-18.6845264,-14.2124834,-12.4168329,-18.0240326,-12.4192219,-11.1675625,-17.0206738,-12.7541456,-12.6667604,-15.3093328,-22.181139,-17.997797,-20.7300224,-14.9244852,-7.02436543,-7.56796598,-7.38244247,11.5077133,-14.717783,-11.4373741,-8.9002037,-19.8066311,-19.5405407,-24.882288,-23.8115883
8.02180481,7.52769327,7.57641506,-2.30414605,-12.8484316,-18.0224075,-12.6109848,-8.22191811,-4.78770447,-15.5275221,-10.4078398,-9.69577408,-5.18075418,-4.28439236,-10.6017952,-11.1070309,-12.9902296,-12.749342,-10.6144991,-13.5678988,-16.6082916,-8.46008682,-8.36406422,-6.44210148,-6.13436079,-9.60011959,-9.03750992
-15.0933371,-14.3474989,-14.7336264,-15.3579493,-14.2396917,-14.7178516,-14.1101866,-13.233242,-2.25973248,-6.17536783,-11.8206377,-9.52855873,6.21890831,-0.328183174,-8.43657398,-15.8415623,-17.5218887,-8.08455372,-14.5347757,-9.90404892,-21.7264843,-15.1198111,-11.0974894,-19.4433575,-18.0055676,-13.5405321,-13.1347322
-6.60737658,-6.14964581,-7.5544281,-9.80403423,-6.26506901,-12.2789917,-6.34490061,-4.50569963,5.92127371,-8.38604927,-9.90387249,-8.65015316,-3.68196774,-4.59067869,-10.6387329,-11.0806065,-12.9918118,-10.5551968,-12.9600382,-9.25288868,-17.3626156,-10.8416471,-6.75918579,-3.39789391,-3.27559757,-12.4886007,-12.1175699
-23.271801,-22.4768353,-19.7185383,-14.0887823,-13.3079424,-10.5068741,-13.5223961,-15.0775957,-17.3960361,-13.9883242,-12.750494,-15.901289,-23.322403,-18.3732071,-19.5160847,-14.9645596,-6.76250076,-8.55871677,-8.50608826,11.6790886,-15.7003365,-11.0449018,-10.1130352,-20.0334225,-19.7877827,-19.8375244,-19.0578136
-20.6530991,-19.5507355,-16.5035915,-19.0790482,-8.54113197,-18.7908611,-8.54603481,-8.12877274,-31.766386,-23.1635017,-12.7289886,-10.9560003,-24.1763554,-16.9860535,-25.8647976,-6.85182524,-9.43590069,-11.6665602,-11.739171,-14.734827,11.2907124,-10.9676628,-9.68845367,-17.7813606,-17.0402126,-13.2339954,-12.7647495
-4.67073822,-4.44360638,-3.33802843,-12.650506,-8.7862339,-7.07694054,-9.04469109,-14.4522495,-11.5613699,-14.123806,-12.634017,-11.3975391,-10.8454514,-9.45349026,-11.1705914,-10.6750269,-12.9274311,-12.5202103,-6.65895224,-9.33961582,-9.41157341,-9.55823898,-7.38191462,9.33863831,8.98704147,4.99229383,5.10297346
-8.84072685,-8.31027603,-9.40405083,-6.63964748,-10.8334475,-12.982789,-10.8648863,-9.3478241,-3.49851203,-13.1469145,-12.1380596,-11.9158611,-4.83719158,-1.40098619,9.2354641,-11.4426003,-13.6675282,-10.4972439,-12.5500755,-9.57411289,-18.3369865,-11.4544573,-12.067481,-8.55489731,-8.06488323,-11.2183895,-10.6328249
-3.29302287,-3.21325731,-4.37900591,-15.1599913,-5.56475401,-16.600296,-5.70844889,-1.76772809,-8.80834579,-16.5163307,-9.17333698,-9.710639,-14.5047646,-9.68302822,-19.7438049,-12.618762,-8.18944359,-9.94796944,-8.09863472,-8.58264732,-13.2026863,6.88743639,-1.83057141,-10.217803,-9.72107887,-15.4608154,-15.3230238
-14.6365347,-13.4386368,-10.1792707,-14.4579048,-13.6064901,-17.9484425,-13.2615566,-11.4209461,-14.7126141,-14.8564053,-8.25175095,-5.77496433,-21.870575,-13.4916706,-20.2047844,-14.1722784,-10.9998178,-10.71772,-13.2071581,-10.4144726,-10.2933912,-6.38316107,10.7096968,-11.1432428,-10.9436245,-11.3671865,-10.4664412
-8.86456299,-8.386343,-9.97202206,-15.5853195,-11.0309715,-15.3480797,-11.0776567,-8.4776907,-9.64137554,-2.85642481,-8.34028625,-7.4324913,-9.79337311,-7.62311459,-13.1869774,-12.8477612,-15.5550814,-11.1154442,-12.2684059,-9.97561073,-8.91852665,-12.6327543,-9.08913231,-0.61093384,-0.585529089,-7.38681936,-7.25929022
-24.6478863,-23.5544205,-20.2375202,-15.8969107,-11.2521954,-9.02797127,-11.2765026,-16.6192303,-24.2813969,-18.1641655,-12.1016378,-12.5006523,-27.1488571,-19.4273586,-23.7946148,-7.97270298,9.83107662,-4.73243237,-13.7547588,-8.56232071,-11.8484306,-8.9913044,-14.2886496,-25.0553112,-24.7013378,-16.4998436,-15.9953098
-2.12812161,-1.92815804,9.71301556,-5.50293112,-12.3443165,-14.4767447,-12.1887665,-13.5705252,-9.0669508,-17.9636669,-9.80977631,-8.90988064,-6.52816772,-6.40235567,-15.1567459,-9.97661686,-12.307559,-12.263854,-10.2137375,-16.9460564,-16.3141975,-9.38798618,-8.25986004,-9.38089561,-9.34513283,-6.23952436,-5.84023714
-17.5564423,-16.5035686,-15.3384638,-18.2026672,-8.27487755,-18.0695057,-8.26233673,-7.43803263,-28.9777718,-21.8459072,-12.4532328,-11.0267611,-23.980423,-16.7621479,-22.9733524,-7.23616457,-7.91971779,-12.1119118,-11.5218449,-14.0706663,10.7587872,-10.910018,-11.187788,-17.2752762,-16.3372307,-13.1976337,-12.767519
-1.8135823,-1.57284927,-2.62234497,9.32131195,-12.3410292,-18.8705673,-12.3185062,-7.01325941,-8.99890614,-16.9476471,-10.4993105,-9.49412346,-16.5380554,-14.7995968,-9.90279675,-8.84680557,-9.95424938,-13.2304811,-12.593647,-12.573452,-15.0873423,-10.9331112,-10.0647612,-3.79624844,-3.73217559,-14.9900045,-14.4171419
-10.7085772,-10.3162298,-12.103076,-17.6932888,-12.5353947,-19.2220688,-12.3602705,-9.61881542,-19.1081104,-19.2016621,-11.3766766,-7.57610464,-20.3190365,-14.6665354,-21.8468952,-10.5158281,-7.00660086,-10.6627245,-13.1399641,-11.9446592,-8.0237112,4.56403351,-0.314081907,-16.6070385,-16.0494595,-12.4067736,-12.2755775
-13.4469862,-12.7621737,-9.98853874,-17.5720749,9.0418005,6.43498659,9.06793976,-2.25097036,-10.9169369,-5.61631346,-8.68129349,-7.41019392,-7.13108253,-5.31829739,-24.1959019,-10.1347313,-10.7086401,-8.66505337,-8.96947861,-7.95287514,-12.5673895,-9.17176533,-6.32808685,-13.6136894,-13.0865631,-6.15311718,-5.93440676
-18.4561863,-17.4601803,-12.2804289,-13.9692316,-10.4846325,-5.22230768,-10.9621706,-19.2268181,-23.123354,-15.0059204,-10.8979235,-9.82531643,-17.2328396,-9.54757881,-22.2885056,-1.60028493,-5.92902517,-8.77713776,6.09862423,-10.6912956,-8.94075108,-6.29700947,-10.4179039,-12.9849749,-12.5485315,-7.53232193,-7.08105612
-23.3468018,-21.675972,-21.7096519,-22.2603836,-14.3530159,-19.7739944,-14.365983,-13.1301231,-20.8762684,-10.7683067,-10.5122232,-12.0988636,-18.9139729,-11.2588902,-28.1743336,-11.1196871,-7.51064062,-6.9770627,11.6763763,-9.72077751,-14.3219309,-13.2646179,-11.7214136,-17.2808418,-17.3159981,-22.3941994,-21.6935253
-2.80809546,-2.65656948,-4.09913158,-8.50863743,-13.9593143,-13.9781713,-14.3005838,-13.229785,-1.81793511,-8.63829994,-10.691083,-10.9883299,5.37211275,2.60354114,-5.53456783,-11.3642797,-13.6893282,-7.32664108,-10.0590057,-10.6304293,-19.3187122,-11.1032057,-7.97613049,-10.4123621,-10.0457973,-9.89152431,-9.62371445
-11.295558,-10.7081079,-10.1189413,-15.0504446,8.83563423,-2.85215235,8.6917572,6.61376905,-6.86274099,-7.07518578,-10.1915302,-8.06522465,-8.95951653,-8.61017609,-24.3761578,-13.2505474,-10.2987604,-10.670414,-9.73635387,-8.99695683,-14.4831324,-8.56824017,-4.60896444,-13.9645138,-13.3672829,-11.4047079,-11.0978966
-10.9446869,-10.1055803,-10.0793543,-17.9592457,10.5183277,-3.02726269,10.5664377,7.74032736,-8.64966965,-8.14665222,-10.9839897,-9.3381443,-8.86989403,-7.14572906,-22.166893,-12.1178665,-10.7851601,-10.8683872,-10.4282169,-8.73621082,-13.67521,-7.77877712,-6.15750599,-12.5116062,-11.972537,-10.279213,-9.95589066
-5.85980749,-5.4990387,-6.58400249,11.0803337,-10.1207542,-17.0677738,-10.0917559,-5.22602415,-13.9200964,-18.8009872,-10.394001,-9.31305408,-21.4248886,-17.7062607,-9.88020515,-7.38060665,-8.67940617,-13.368535,-11.8244381,-11.8482656,-13.043602,-11.2160187,-10.9932623,-4.46298504,-4.4360671,-14.0795298,-13.9202785
4.23494816,4.18865252,5.60739756,-5.9879303,-16.0270309,-21.0017643,-15.9946947,-12.0140343,-5.38295317,-16.7312603,-10.623662,-10.5206842,-2.03741932,-0.701320052,-11.941164,-10.4052372,-13.0284071,-12.6038141,-10.6990719,-16.6699963,-20.0188885,-11.8959074,-8.59113216,-5.31287575,-5.27324724,-3.89002037,-3.57192469
-7.18481064,-6.73998785,-8.64499187,-18.2785492,-13.2805185,-20.7955379,-13.3388405,-9.26950836,-12.9012814,-19.9698372,-12.2651596,-8.33858109,-18.8182011,-11.8454628,-23.7233391,-14.2720537,-7.82060051,-10.1201153,-9.29955101,-9.86732674,-14.7512474,5.26612759,-0.462880313,-13.6610374,-13.0181236,-17.5574684,-17.4486504
-11.4588633,-11.2206182,-13.1857681,-16.5930557,-10.8971939,-17.2726917,-10.5917397,-9.44645405,-18.7206287,-17.7578087,-11.222086,-7.92724752,-19.0562305,-16.2224522,-20.7915821,-10.9008322,-6.55965471,-10.7358446,-11.6892395,-11.3205252,-7.55320072,4.77557564,-2.64513588,-15.6269493,-15.0828838,-14.6673355,-14.2626972
-1.09144688,-1.06787694,0.0132139698,-12.8011084,-6.57322741,-10.3833485,-6.7306056,-7.06330824,-2.95533824,-10.715085,-12.6039696,-9.68318272,-7.10903597,-5.36868143,-12.25173,-10.6006069,-11.6336155,-11.5682526,-7.58104372,-12.4423161,-15.6894369,-9.60640621,-12.8373957,2.36433077,2.12738276,1.97313166,1.90824544
-3.91405034,-3.43690038,-3.1574769,8.99852753,-13.1378784,-14.1614113,-12.8067493,-10.1120644,-4.34429884,-14.5174303,-10.8475142,-9.31008053,-12.2589264,-11.3868361,-6.65125942,-8.59116936,-10.8810787,-10.4799595,-9.81445694,-9.72306824,-16.0808697,-9.65139294,-7.57786894,-6.75888395,-6.57289076,-9.98580074,-9.49710083
5.98383474,5.71887827,6.65121365,-3.2444675,-12.6093254,-20.633337,-12.6071825,-9.43199062,-7.4433732,-17.4800949,-9.65159225,-9.47983932,-5.88736868,-7.98190689,-14.6708364,-10.6429605,-11.6997614,-12.8541622,-10.8835106,-17.1996098,-16.2024384,-8.42055511,-9.31989765,-8.44348717,-8.40905476,-11.8957968,-11.5420761
-13.4046764,-12.453867,-11.5569029,-16.2863827,7.1811223,-3.08719277,7.11822796,5.0994997,-1.74267817,-4.61864376,-8.02361774,-7.21222258,-8.70534897,-10.3762598,-24.5047436,-12.2467623,-13.2324228,-7.90445471,-12.9016619,-8.36968803,-14.0612383,-11.1967773,-4.52629662,-18.6808567,-17.6879578,-12.3350563,-11.9755754
-7.86008978,-7.5216341,-9.09754372,-19.0869675,-8.3014307,-16.0895424,-8.1472168,-6.7209816,-11.9470701,-15.7819738,-11.4112635,-7.38968325,-16.9282837,-9.27500439,-21.8688564,-14.8423233,-8.74817371,-11.4781208,-12.3450336,-9.22907066,-14.9748812,4.07180071,0.439253449,-12.5787287,-12.1051674,-12.7235308,-12.3735046
-9.58814335,-8.77386189,-10.5948782,14.6830692,-11.317462,-11.944212,-11.3004971,-7.60109234,-16.507225,-18.9108467,-10.0691233,-8.21645546,-21.1147785,-15.7346811,-6.08902836,-12.065815,-8.87764931,-14.2992783,-11.2412081,-14.202817,-13.9668407,-9.71474743,-14.8799572,-6.34848738,-6.43993664,-10.0943747,-10.1337061
-19.4672089,-17.6284504,-14.2828579,-16.3864441,8.95140743,-3.85030437,9.06309319,6.56487799,-8.64289474,-8.5316267,-10.4361267,-9.77421188,-11.589818,-10.4521875,-29.3011189,-11.3726215,-12.5711927,-7.9473381,-13.7742519,-7.43906164,-15.8721781,-10.3093262,-6.52802181,-19.2404175,-18.6609135,-10.2099171,-9.55714035
-11.6299248,-10.7339754,-12.9802952,-15.2847328,-10.3226347,-17.9914474,-10.3331432,-7.17626476,-9.14677238,-15.0577669,-11.6707773,-13.8663931,-13.892252,-10.0139046,-8.38934135,-11.2952929,-17.069313,-13.9888515,-15.1811333,-10.5618248,-9.04079437,-15.4750957,-13.7181587,13.7846851,13.2723341,-2.41816592,-2.25909615
-3.72352457,-3.61168575,-4.07560778,-8.78707886,-11.5504522,-14.1385756,-11.6134167,-9.99910164,-3.38951564,-9.96206951,-11.1908016,-11.1525402,4.1498332,-3.00344372,-3.21535325,-12.3005114,-14.8419724,-8.33058071,-11.860261,-11.888485,-20.2138062,-11.5515814,-9.43850899,-10.4090576,-10.0947409,-9.95455647,-9.61979198
-11.1314669,-10.573617,-6.86169481,-18.3162327,9.12952518,-0.135248378,9.15657616,3.40138125,-11.203043,-7.25851631,-9.65546989,-7.78435946,-9.35374069,-6.02834034,-25.5525761,-9.23503017,-11.1440449,-9.77749157,-8.70633507,-9.73684311,-12.1800871,-9.77429485,-7.27557659,-13.8868933,-13.3906593,-8.23586082,-7.74634504
2.30287004,1.93810916,1.81266165,-5.37506008,-12.4799671,-13.8732414,-12.1741915,-10.3062754,-1.82806516,-13.0110722,-10.8837929,-9.75346375,-3.81024241,-3.58626819,-6.81612349,-10.831439,-12.2862911,-10.8948841,-10.7874622,-11.3976698,-18.320137,-8.80249023,-9.56756878,-4.44724274,-4.44411755,-7.76387024,-7.20924473
-23.503933,-23.0628242,-19.7083359,-11.7072906,-15.6090364,-21.4100494,-15.2002811,-12.8696175,-20.6669941,-16.1677303,-13.1972437,-15.763938,-31.0510941,-24.9388466,-23.5349159,-15.2831268,-5.83430672,-11.2623711,-12.033474,10.02495,-14.9683218,-10.3912163,-13.3665791,-25.9565372,-25.3643341,-26.1067867,-25.5674324
-25.8987236,-24.7791042,-14.9390287,-16.1227779,-11.3428679,-11.1790686,-11.6117229,-14.9164038,-19.8403873,-17.9824276,-12.7803707,-11.9986181,-24.9662476,-17.7190533,-24.6490288,-9.56893539,10.660326,-6.01270485,-12.0165644,-6.05637407,-15.1838856,-8.78238583,-12.9135485,-24.5502968,-24.2974491,-18.0659313,-17.7513733
-13.3843279,-12.3618345,-14.7537851,-8.71974182,-15.8833618,-18.3815041,-15.6573181,-12.2959719,-4.59460688,-12.9648066,-13.0482483,-12.2843742,-5.75289297,-4.18709946,7.70810795,-13.8826056,-15.442811,-9.75885773,-15.4250593,-10.592206,-21.2396526,-13.1987209,-12.7530346,-9.5858984,-8.8241024,-13.0062752,-12.6851807
-11.0111036,-10.4104347,-11.7416267,-5.77123833,-14.9192295,-14.0558367,-14.7150488,-12.8412724,-6.96655655,-13.8278446,-11.6964788,-11.9511461,-6.45446539,-4.34636259,8.70701408,-12.7078314,-14.4400787,-10.866807,-13.3034153,-8.79909134,-17.5812798,-12.4660921,-13.0632524,-8.63907433,-8.20489597,-10.6661758,-10.3930855
3.85285783,3.82856011,3.29520488,-9.49227142,-10.090251,-18.1585045,-10.0450554,-5.74391079,-2.10563612,-13.5311365,-10.9257994,-9.06298923,-7.16560984,-8.86147785,-12.5636463,-10.3585892,-11.2718353,-12.6480265,-10.1742163,-13.1320343,-17.0402603,-6.99471188,-8.90913486,2.62897086,2.20162559,-5.8558116,-5.43253899
-8.62436199,-8.48756409,-8.82700825,-19.6387253,-7.36095428,-14.2271891,-7.19006491,-7.0424633,-12.0573597,-15.7961102,-11.4438572,-7.2717514,-13.775033,-7.08936739,-21.3127518,-14.1720209,-9.61511326,-11.0335999,-11.5911617,-8.73819637,-13.92974,3.68487382,0.381425053,-10.732131,-10.3950281,-9.41999245,-9.21892929
7.94452477,7.60344505,7.91452694,-3.50288057,-11.2876549,-17.490078,-11.2353649,-9.25932884,-7.15935564,-15.9431753,-10.1815376,-8.72017479,-5.43872261,-5.04403305,-11.8482561,-10.6611881,-11.4550562,-13.9446554,-9.39895821,-15.3071108,-15.0164833,-6.4252367,-8.74279308,-7.06327248,-6.92973757,-5.7096529,-5.51767015
-26.3926506,-24.912405,-22.7247028,-19.3981571,-11.2667265,-12.1704063,-10.9937267,-12.5365219,-21.7378578,-13.2589455,-11.4529896,-11.5862083,-13.2541637,-13.2624397,-22.7066269,-9.10265064,-4.17326307,7.93066216,-6.51637983,-10.1945944,-12.9770803,-8.57325935,-8.77549362,-29.1757736,-28.4843121,-25.6387634,-24.3267002
-30.4288464,-28.9773064,-26.5615177,-21.7533684,-19.4248753,-10.1349564,-19.898819,-24.2353497,-16.4292316,-10.2644157,-13.4603682,-14.6607037,-8.66960812,-9.01196861,-18.205389,-12.025528,-15.0691204,14.9279232,-8.15349865,-6.95053005,-20.7508831,-15.3400497,-5.91354704,-32.7415047,-31.1940498,-23.433897,-22.7846546
-28.0069542,-26.967659,-23.8688736,-13.1163025,-14.3048525,-19.1345062,-14.3879623,-12.7567835,-18.3118534,-14.8486414,-14.9177494,-17.0522003,-25.7422142,-21.9637375,-23.6649647,-16.4530144,-6.76901007,-8.71492481,-10.0953112,15.406004,-17.4145374,-12.2003641,-13.208025,-24.0922852,-23.6897106,-25.8583565,-25.0606136
-21.6819973,-21.3560944,-20.141571,-13.9518967,-14.8585215,-22.3165798,-14.653904,-10.5883341,-18.9042187,-13.9097528,-12.899683,-15.2737703,-27.1777649,-20.8154354,-21.7918682,-15.810833,-4.64673138,-10.6829882,-12.3254738,10.0158443,-14.8111706,-10.3607903,-13.7740068,-23.5603848,-22.9958096,-25.6269512,-24.6477261
-7.19434977,-7.18669176,-5.0927949,-8.78849506,-5.46757746,-3.44011235,-5.43057442,-10.1971397,-7.79001617,-8.21600342,7.79301834,-6.55467892,-8.0599575,-6.51925182,-22.6378822,-11.3479557,-10.2918978,-8.44110298,-10.0068693,-11.0572472,-13.1661348,-9.95622635,-5.02526331,-13.7607508,-13.2563047,-9.88314438,-9.37954807
-9.40112782,-9.00850582,-10.5230398,-10.8677311,-11.8478699,-13.9624395,-11.6970606,-9.6022644,9.60617352,-5.47032595,-11.4774904,-8.2305336,-5.6068573,-5.18708706,-8.4408474,-12.2197771,-14.3146152,-10.8436794,-15.4569626,-11.8296928,-19.4751434,-13.8146477,-12.7309742,-6.53402758,-6.05416346,-9.00697136,-8.59566402
-16.2417011,-15.272337,-11.4434795,-17.3624325,-11.5167246,-13.468111,-11.6540537,-13.210351,-23.6447983,-14.9098501,-10.3897505,-10.1981573,-19.6269817,-7.43720102,-23.320425,-2.55991364,-6.50523758,-10.6154442,7.97871256,-12.6567087,-9.17090607,-6.52820349,-13.5242376,-15.9136229,-15.3581009,-9.41305351,-8.90332317
-2.62131643,-2.50879622,-2.51685762,-12.0323486,-10.348444,-11.7467232,-10.3657951,-10.5080023,-6.27321529,-10.4328547,-11.6097326,-11.1277504,6.69850159,5.24414539,-3.15074611,-12.6803846,-14.9748878,-8.41244125,-10.5669489,-12.3406696,-19.7129154,-11.4437246,-12.1735439,-12.9299402,-12.3656769,-10.1329832,-9.73783302
-10.309413,-9.63513756,-11.157095,-9.88570023,-6.29949141,-12.5093327,-6.27381516,-5.06859589,6.9833827,-7.36998177,-10.4570045,-8.5657711,-7.18214798,-8.20405483,-10.6717224,-13.3162146,-11.7655125,-11.5343075,-16.5654163,-11.5864916,-18.581274,-10.972599,-12.5405779,-2.35581017,-2.10861206,-9.22706032,-9.02708149
-12.1357727,-11.5376749,-12.3368683,-15.0573483,-10.888341,-11.0973282,-10.9834766,-14.66537,-13.5618296,-14.8796577,-13.2799273,-11.2673578,-15.1461258,-12.1234846,-9.44200611,-12.9003325,-17.3768978,-14.1980181,-16.3106213,-11.7818813,-6.83663464,-16.5919838,-12.834034,12.5694075,11.951067,4.77566004,4.90661621
-7.91889095,-8.14470482,-7.30819035,-14.0883751,-13.6200867,-16.6711502,-13.6737204,-14.1590681,-9.70884228,-9.922575,-12.5965528,-7.72154045,7.65993595,1.74485469,-12.0078764,-16.8919258,-16.493206,-8.22393703,-14.3357267,-13.4187317,-20.8484592,-15.3373652,-12.2840338,-16.8758926,-15.605484,-12.2074146,-11.7790995
-10.5097046,-9.8999176,-11.9521418,-13.8263006,-10.4506702,-13.1997452,-10.1437206,-8.27824402,-0.518252254,6.13945961,-5.218431,-2.60328269,-6.93773699,-6.82487488,-20.0431652,-15.4655581,-11.4117479,-8.78947639,-12.9418888,-10.6405926,-16.0922298,-12.8828669,-6.67959929,-15.6314707,-15.2919779,-15.7544632,-15.145793
-3.24923015,-2.92415595,-3.6719532,-8.08065605,-11.404067,-14.3878937,-11.5130262,-10.497613,-3.37112284,-10.1744671,-10.7026262,-10.268486,7.56846619,-4.51650524,-7.97320986,-12.1751814,-14.6752329,-8.21007919,-11.4519672,-12.4423599,-19.2961693,-9.87861538,-9.92770767,-9.25321674,-8.87403965,-9.94844151,-9.21597862
-16.8895855,-16.0296288,-11.0975895,-18.9977207,-8.7209816,-16.516716,-8.56497478,-9.29935741,-26.5817852,-17.7909527,-13.6822109,-10.8547583,-22.1464005,-14.6240025,-23.9886971,10.2003813,-7.28449869,-8.60556793,-8.72849846,-14.9797583,-7.99154949,-11.4503546,-14.1118479,-19.3250618,-18.6347218,-14.3783588,-13.6917915
-19.6276436,-18.6606426,-12.6393881,-16.8623276,-9.65991306,-8.09332752,-9.74264145,-18.0295677,-26.7707939,-18.5260906,-13.2618265,-11.0557489,-21.549612,-13.4964218,-25.1366405,7.78653145,-5.85685921,-8.21162796,-4.55890846,-12.8449392,-8.3962822,-9.48583317,-13.0930853,-16.3822308,-16.0606918,-8.84550285,-8.41883087
-11.4695272,-11.134779,-12.933156,-16.6901054,-12.0887022,-18.7723942,-11.9649229,-9.82504654,-18.7229366,-20.223587,-11.3734074,-7.31230545,-20.8965492,-15.5578547,-21.6917591,-10.8127031,-5.36261988,-10.5943251,-13.5037098,-11.6965265,-8.08166599,4.64346266,-1.90329099,-18.194149,-17.428587,-17.5833035,-17.2905045
-8.54371929,-8.56879044,-8.67198753,-10.9420958,-12.690897,-17.4128723,-13.1099892,-11.1423864,-5.30695343,-7.25093985,-12.1971893,-7.13179159,8.55613327,-1.23033977,-10.9147854,-15.0045195,-16.6056118,-8.94523525,-15.5764847,-13.3579464,-19.6951027,-15.1398792,-12.2624073,-15.5691729,-14.8056717,-11.7039843,-11.4128046
-15.8977671,-15.0226173,-9.46783066,-14.228611,-8.93710136,-13.6121826,-9.00652504,-10.4083223,-24.0990143,-18.4290257,-12.76196,-9.23980618,-22.2356319,-15.2264414,-23.6526852,9.23848438,-6.20602846,-7.82946205,-4.36633205,-12.6358852,-9.08603096,-9.5911665,-10.986352,-15.072835,-14.8166285,-13.1674376,-12.4574118
-7.53112745,-6.85681772,-6.7893672,-11.7592249,-10.3081913,-7.28529739,-10.1586409,-15.670845,6.0289135,-10.6942015,-10.6228676,-10.5011492,-6.52266741,-6.80262136,-14.1504574,-10.8055801,-11.5649681,-9.87243271,-10.5665998,-11.6606035,-18.343626,-9.66642189,-6.50802994,-1.01938784,-1.01396775,0.757876396,0.976299047
-4.20616484,-3.92279053,-4.66555166,-8.49053574,-11.9334793,-15.0844107,-11.8620672,-10.853035,-7.30035782,-10.7144079,-11.1012831,-11.6525259,8.22233868,0.652206659,-5.69764328,-12.9186916,-15.2180796,-9.14423561,-13.0650387,-14.1510401,-19.7410622,-11.2247076,-12.2038679,-12.6286125,-11.9892702,-11.3542595,-10.9928474
